site,descricao,marca,cartao,boleto,data
Kabum,"Memória XPG Spectrix D60G, RGB, 16GB, 3200MHz, DDR4, CL16, Cinza - AX4U3200316G16A-ST60",XPG,"R$ 823,41","R$ 699,90",2020-12-20
Kabum,"Memória XPG Gammix D10, 16GB, 2666MHz, DDR4, CL16 - AX4U2666316G16-SBG",XPG,"R$ 625,76","R$ 531,90",2020-12-20
Kabum,"Memória XPG Gammix D10, 32GB (2x16GB), 3000MHz, DDR4, CL16, Vermelho - AX4U3000316G16A-DR10",XPG,"R$ 764,59","R$ 649,90",2020-12-20
Kabum,"Memória XPG Gammix D10, 16GB (2x8GB), 3000MHz, DDR4, CL16 - AX4U300038G16A-DB10",XPG,"R$ 648,12","R$ 550,90",2020-12-20
Kabum,"Memória XPG Spectrix D41, RGB, 16GB (2x8GB), 3600MHz, DDR4, CL18, Cinza - AX4U360038G18A-DT41",XPG,"R$ 882,24","R$ 749,90",2020-12-20
Kabum,"Memória XPG Spectrix D41, RGB, 16GB (2x8GB), 4133MHz, DDR4, CL19, Cinza - AX4U413338G19J-DT41",XPG,"R$ 1.176,35","R$ 999,90",2020-12-20
Kabum,"Memória XPG Gammix D30, 8GB, 3600MHz, DDR4, CL17 - AX4U360038G17-SB30",XPG,"R$ 411,65","R$ 349,90",2020-12-20
Kabum,"Memória XPG Spectrix D41, RGB, 16GB, 3000MHz, DDR4, CL16, Cinza - AX4U3000316G16A-ST41",XPG,"R$ 709,29","R$ 602,90",2020-12-20
Kabum,"Memória XPG Gammix D30, 16GB, 2666MHz, DDR4, CL16, Preto - AX4U2666316G16-SB30",XPG,"R$ 623,41","R$ 529,90",2020-12-20
Kabum,"Memória XPG Spectrix D60G RGB 16GB (2x8GB), 3000MHz, DDR4, CL16, Cinza - AX4U300038G16A-DT60",XPG,"R$ 788,12","R$ 669,90",2020-12-20
Kabum,"Memória XPG Spectrix D60G, RGB, 16GB, 3600MHz, DDR4, CL18, Cinza - AX4U3600316G18A-ST60",XPG,"R$ 852,82","R$ 724,90",2020-12-20
Kabum,"Memória XPG Spectrix D80, RGB, 32GB (2x16GB), 3200MHz, DDR4, CL16 - AX4U3200316G16A-DB80",XPG,"R$ 1.646,94","R$ 1.399,90",2020-12-20
Kabum,"Kit Memória XPG Gammix D30, 8GB, 3200MHz, DDR4, CL16 + SSD Adata SU630, 240GB, SATA, Leitura 520MB/s, Gravação 450MB/s",XPG,"R$ 599,88","R$ 509,90",2020-12-20
