,code,cartao,boleto,data
26292,KB-MB-322,1411.65,1199.9,2020-12-17
26293,KB-PR-69,352.82,299.9,2020-12-17
26294,KB-PR-15,1294.0,1099.9,2020-12-17
26295,KB-PR-16,2211.65,1879.9,2020-12-17
26296,KB-PR-9,941.06,799.9,2020-12-17
26297,KB-PR-5,3294.0,2799.9,2020-12-17
26298,KB-PR-7,3764.59,3199.9,2020-12-17
26299,KB-PR-13,15748.12,13385.9,2020-12-17
26300,KB-PR-115,1421.06,1207.9,2020-12-17
26301,KB-PR-11,2941.06,2499.9,2020-12-17
26302,KB-PR-12,2152.82,1829.9,2020-12-17
26303,KB-PR-2,31705.76,26949.9,2020-12-17
26304,KB-PR-112,842.24,715.9,2020-12-17
26305,KB-PR-23,3458.71,2939.9,2020-12-17
26306,KB-PR-17,1705.76,1449.9,2020-12-17
26307,KB-PR-19,2470.47,2099.9,2020-12-17
26308,KB-PR-77,548.12,465.9,2020-12-17
26309,KB-PR-32,3541.06,3009.9,2020-12-17
26310,KB-PR-27,1694.0,1439.9,2020-12-17
26311,KB-PR-30,2941.06,2499.9,2020-12-17
26312,KB-PR-40,3294.0,2799.9,2020-12-17
26313,KB-PR-24,3882.24,3299.9,2020-12-17
26314,KB-PR-25,6352.82,5399.9,2020-12-17
26315,KB-PR-34,2117.53,1799.9,2020-12-17
26316,KB-PR-36,1529.29,1299.9,2020-12-17
26317,KB-PR-95,894.01,759.91,2020-12-17
26318,KB-PR-38,2941.06,2499.9,2020-12-17
26319,KB-PR-105,3058.71,2599.9,2020-12-17
26320,KB-PR-33,3576.36,3039.91,2020-12-17
26321,KB-PR-41,1312.82,1115.9,2020-12-17
26322,KB-PR-26,4082.24,3469.9,2020-12-17
26323,KB-PR-43,2588.12,2199.9,2020-12-17
26324,KB-PR-114,3694.0,3139.9,2020-12-17
26325,KB-PR-45,583.41,495.9,2020-12-17
26326,KB-PR-46,752.82,639.9,2020-12-17
26327,KB-PR-47,1152.82,979.9,2020-12-17
26328,KB-PR-49,541.06,459.9,2020-12-17
26329,KB-PR-61,388.78,349.9,2020-12-17
26330,KB-PR-54,1168.32,1109.9,2020-12-17
26331,KB-PR-55,941.06,799.9,2020-12-17
26332,KB-PR-75,1094.0,929.9,2020-12-17
26333,KB-PR-71,941.06,799.9,2020-12-17
26334,KB-PR-1,2799.88,2379.9,2020-12-17
26335,KB-PR-51,2117.53,1799.9,2020-12-17
26336,KB-PR-60,842.89,716.46,2020-12-17
26337,KB-PR-68,129.29,109.9,2020-12-17
26338,KB-PR-63,1399.88,1189.9,2020-12-17
26339,KB-PR-64,492.82,418.9,2020-12-17
26340,KB-PR-56,1694.0,1439.9,2020-12-17
26341,KB-PR-3,4211.65,3579.9,2020-12-17
26342,KB-PR-0,1882.24,1599.9,2020-12-17
26343,KB-PR-58,4176.35,3549.9,2020-12-17
26344,KB-PR-113,5058.71,4299.9,2020-12-17
26345,KB-PR-8,10941.06,9299.9,2020-12-17
26346,KB-PR-67,333.22,299.9,2020-12-17
26347,KB-PR-73,435.18,369.9,2020-12-17
26348,KB-PR-14,684.59,581.9,2020-12-17
26349,KB-PR-70,894.0,759.9,2020-12-17
26350,KB-PR-65,1799.88,1529.9,2020-12-17
26351,KB-PR-57,1058.71,899.9,2020-12-17
26352,KB-PR-66,7505.76,6379.9,2020-12-17
26353,KB-PR-52,835.18,709.9,2020-12-17
26354,KB-PR-53,588.12,499.9,2020-12-17
26355,KB-PR-74,788.12,669.9,2020-12-17
26356,KB-PR-10,988.12,839.9,2020-12-17
26357,KB-PR-6,6035.18,5129.9,2020-12-17
26358,KB-PR-72,4322.11,3889.9,2020-12-17
26359,KB-PR-22,2341.06,1989.9,2020-12-17
26360,KB-PR-96,9411.65,7999.9,2020-12-17
26361,KB-PR-80,1046.94,889.9,2020-12-17
26362,KB-PR-98,3999.88,3399.9,2020-12-17
26363,KB-PR-82,941.06,799.9,2020-12-17
26364,KB-PR-100,5852.82,4974.9,2020-12-17
26365,KB-PR-35,3882.24,3299.9,2020-12-17
26366,KB-PR-20,541.06,459.9,2020-12-17
26367,KB-PR-101,388.12,329.9,2020-12-17
26368,KB-PR-103,4941.06,4199.9,2020-12-17
26369,KB-PR-79,882.24,749.9,2020-12-17
26370,KB-PR-104,2333.22,2099.9,2020-12-17
26371,KB-PR-31,2882.24,2449.9,2020-12-17
26372,KB-PR-106,6470.47,5499.9,2020-12-17
26373,KB-PR-89,941.06,799.9,2020-12-17
26374,KB-PR-108,3764.59,3199.9,2020-12-17
26375,KB-PR-91,1482.24,1259.9,2020-12-17
26376,KB-PR-110,8181.06,6953.9,2020-12-17
26377,KB-PR-42,4694.0,3989.9,2020-12-17
26378,KB-PR-84,469.29,398.9,2020-12-17
26379,KB-PR-44,529.29,449.9,2020-12-17
26380,KB-PR-86,870.47,739.9,2020-12-17
26381,KB-PR-78,1517.53,1289.9,2020-12-17
26382,KB-PR-29,694.0,589.9,2020-12-17
26383,KB-PR-39,2941.06,2499.9,2020-12-17
26384,KB-PR-97,864.59,734.9,2020-12-17
26385,KB-PR-99,941.06,799.9,2020-12-17
26386,KB-PR-81,8823.41,7499.9,2020-12-17
26387,KB-PR-83,6235.18,5299.9,2020-12-17
26388,KB-PR-18,4352.82,3699.9,2020-12-17
26389,KB-PR-102,976.35,829.9,2020-12-17
26390,KB-PR-85,1999.88,1699.9,2020-12-17
26391,KB-PR-93,611.65,519.9,2020-12-17
26392,KB-PR-87,1758.47,1547.45,2020-12-17
26393,KB-PR-48,2823.41,2399.9,2020-12-17
26394,KB-PR-88,7999.88,6799.9,2020-12-17
26395,KB-PR-107,999.88,849.9,2020-12-17
26396,KB-PR-109,949.9,854.91,2020-12-17
26397,KB-PR-90,6959.88,5915.9,2020-12-17
26398,KB-PR-37,4329.29,3679.9,2020-12-17
26399,KB-PR-111,329.29,279.9,2020-12-17
26400,KB-PR-92,2590.47,2201.9,2020-12-17
26401,KB-PR-94,2583.41,2195.9,2020-12-17
26402,KB-RM-825,64.9,64.9,2020-12-17
26403,KB-RM-1,364.59,309.9,2020-12-17
26404,KB-RM-0,163.41,138.9,2020-12-17
26405,KB-RM-4,1294.0,1099.9,2020-12-17
26406,KB-RM-5,1046.94,889.9,2020-12-17
26407,KB-RM-2,1334.0,1133.9,2020-12-17
26408,KB-RM-3,941.06,799.9,2020-12-17
26409,KB-RM-589,1217.01,1034.46,2020-12-17
26410,KB-RM-590,203.41,172.9,2020-12-17
26411,KB-RM-124,2411.65,2049.9,2020-12-17
26412,KB-RM-64,1941.06,1649.9,2020-12-17
26413,KB-RM-133,229.29,194.9,2020-12-17
26414,KB-RM-610,372.82,316.9,2020-12-17
26415,KB-RM-69,1529.29,1299.9,2020-12-17
26416,KB-RM-61,435.18,369.9,2020-12-17
26417,KB-RM-71,195.18,165.9,2020-12-17
26418,KB-RM-63,705.76,599.9,2020-12-17
26419,KB-RM-74,1646.94,1399.9,2020-12-17
26420,KB-RM-67,458.71,389.9,2020-12-17
26421,KB-RM-105,716.35,608.9,2020-12-17
26422,KB-RM-55,494.0,419.9,2020-12-17
26423,KB-RM-112,1882.24,1599.9,2020-12-17
26424,KB-RM-109,964.59,819.9,2020-12-17
26425,KB-RM-108,1588.12,1349.9,2020-12-17
26426,KB-RM-60,351.65,298.9,2020-12-17
26427,KB-RM-47,1999.88,1699.9,2020-12-17
26428,KB-RM-106,2176.35,1849.9,2020-12-17
26429,KB-RM-11,717.53,609.9,2020-12-17
26430,KB-RM-117,458.71,389.9,2020-12-17
26431,KB-RM-579,199.88,169.9,2020-12-17
26432,KB-RM-121,1023.41,869.9,2020-12-17
26433,KB-RM-19,1294.0,1099.9,2020-12-17
26434,KB-RM-584,352.82,299.9,2020-12-17
26435,KB-RM-73,3889.29,3305.9,2020-12-17
26436,KB-RM-116,375.18,318.9,2020-12-17
26437,KB-RM-41,882.24,749.9,2020-12-17
26438,KB-RM-586,682.24,579.9,2020-12-17
26439,KB-RM-120,823.41,699.9,2020-12-17
26440,KB-RM-62,376.35,319.9,2020-12-17
26441,KB-RM-107,1341.06,1139.9,2020-12-17
26442,KB-RM-127,235.18,199.9,2020-12-17
26443,KB-RM-102,846.94,719.9,2020-12-17
26444,KB-RM-94,2352.82,1999.9,2020-12-17
26445,KB-RM-706,411.65,349.9,2020-12-17
26446,KB-RM-13,2499.88,2124.9,2020-12-17
26447,KB-RM-32,329.29,279.9,2020-12-17
26448,KB-RM-627,819.88,696.9,2020-12-17
26449,KB-RM-65,317.53,269.9,2020-12-17
26450,KB-RM-79,752.82,639.9,2020-12-17
26451,KB-RM-702,223.41,189.9,2020-12-17
26452,KB-RM-91,376.35,319.9,2020-12-17
26453,KB-RM-136,274.0,232.9,2020-12-17
26454,KB-RM-70,1279.88,1087.9,2020-12-17
26455,KB-RM-40,323.41,274.9,2020-12-17
26456,KB-RM-81,741.06,629.9,2020-12-17
26457,KB-RM-84,1470.47,1249.9,2020-12-17
26458,KB-RM-24,1852.82,1574.9,2020-12-17
26459,KB-RM-50,1235.18,1049.9,2020-12-17
26460,KB-RM-95,399.88,339.9,2020-12-17
26461,KB-RM-92,1141.06,969.9,2020-12-17
26462,KB-RM-568,223.41,189.9,2020-12-17
26463,KB-RM-99,370.47,314.9,2020-12-17
26464,KB-RM-126,799.88,679.9,2020-12-17
26465,KB-RM-130,211.65,179.9,2020-12-17
26466,KB-RM-44,1411.65,1199.9,2020-12-17
26467,KB-RM-35,223.41,189.9,2020-12-17
26468,KB-RM-31,682.24,579.9,2020-12-17
26469,KB-RM-111,1355.18,1151.9,2020-12-17
26470,KB-RM-129,435.18,369.9,2020-12-17
26471,KB-RM-96,739.88,628.9,2020-12-17
26472,KB-RM-710,3529.29,2999.9,2020-12-17
26473,KB-RM-7,794.0,674.9,2020-12-17
26474,KB-RM-103,419.88,356.9,2020-12-17
26475,KB-RM-104,1094.0,929.9,2020-12-17
26476,KB-RM-703,646.94,549.9,2020-12-17
26477,KB-RM-753,1976.35,1679.9,2020-12-17
26478,KB-RM-72,328.12,278.9,2020-12-17
26479,KB-RM-617,664.59,564.9,2020-12-17
26480,KB-RM-77,1235.18,1049.9,2020-12-17
26481,KB-RM-52,870.47,739.9,2020-12-17
26482,KB-RM-114,205.76,174.9,2020-12-17
26483,KB-RM-82,2352.82,1999.9,2020-12-17
26484,KB-RM-581,182.24,154.9,2020-12-17
26485,KB-RM-134,369.29,313.9,2020-12-17
26486,KB-RM-118,458.71,389.9,2020-12-17
26487,KB-RM-10,2588.12,2199.9,2020-12-17
26488,KB-RM-123,735.18,624.9,2020-12-17
26489,KB-RM-623,2470.47,2099.9,2020-12-17
26490,KB-RM-626,641.06,544.9,2020-12-17
26491,KB-RM-14,1235.18,1049.9,2020-12-17
26492,KB-RM-98,391.65,332.9,2020-12-17
26493,KB-RM-49,470.47,399.9,2020-12-17
26494,KB-RM-30,705.76,599.9,2020-12-17
26495,KB-RM-137,752.82,639.9,2020-12-17
26496,KB-RM-43,941.06,799.9,2020-12-17
26497,KB-RM-36,458.71,389.9,2020-12-17
26498,KB-RM-25,494.0,419.9,2020-12-17
26499,KB-RM-705,741.06,629.9,2020-12-17
26500,KB-RM-12,411.65,349.9,2020-12-17
26501,KB-RM-122,639.88,543.9,2020-12-17
26502,KB-RM-15,1152.82,979.9,2020-12-17
26503,KB-RM-125,182.24,154.9,2020-12-17
26504,KB-RM-128,705.76,599.9,2020-12-17
26505,KB-RM-85,1529.29,1299.9,2020-12-17
26506,KB-RM-708,1646.94,1399.9,2020-12-17
26507,KB-RM-704,2772.82,2356.9,2020-12-17
26508,KB-RM-39,846.94,719.9,2020-12-17
26509,KB-RM-573,664.59,564.9,2020-12-17
26510,KB-RM-23,250.47,212.9,2020-12-17
26511,KB-RM-565,352.82,299.9,2020-12-17
26512,KB-RM-93,411.65,349.9,2020-12-17
26513,KB-RM-569,211.65,179.9,2020-12-17
26514,KB-RM-144,3294.0,2799.9,2020-12-17
26515,KB-RM-145,729.29,619.9,2020-12-17
26516,KB-RM-146,752.82,639.9,2020-12-17
26517,KB-RM-147,894.0,759.9,2020-12-17
26518,KB-RM-160,1352.82,1149.9,2020-12-17
26519,KB-RM-140,1682.24,1429.9,2020-12-17
26520,KB-RM-142,729.29,619.9,2020-12-17
26521,KB-RM-148,388.12,329.9,2020-12-17
26522,KB-RM-143,1588.12,1349.9,2020-12-17
26523,KB-RM-156,941.06,799.9,2020-12-17
26524,KB-RM-157,1406.94,1195.9,2020-12-17
26525,KB-RM-170,661.53,562.3,2020-12-17
26526,KB-RM-158,1646.94,1399.9,2020-12-17
26527,KB-RM-172,611.65,519.9,2020-12-17
26528,KB-RM-171,163.41,138.9,2020-12-17
26529,KB-RM-151,723.41,614.9,2020-12-17
26530,KB-RM-162,305.76,259.9,2020-12-17
26531,KB-RM-159,732.82,622.9,2020-12-17
26532,KB-RM-155,3529.29,2999.9,2020-12-17
26533,KB-RM-166,1882.24,1599.9,2020-12-17
26534,KB-RM-167,711.65,604.9,2020-12-17
26535,KB-RM-168,823.41,699.9,2020-12-17
26536,KB-RM-179,1411.65,1199.9,2020-12-17
26537,KB-RM-169,888.12,754.9,2020-12-17
26538,KB-RM-164,1705.76,1449.9,2020-12-17
26539,KB-RM-639,3235.18,2749.9,2020-12-17
26540,KB-RM-177,3529.29,2999.9,2020-12-17
26541,KB-RM-149,838.13,712.41,2020-12-17
26542,KB-RM-178,1764.59,1499.9,2020-12-17
26543,KB-RM-180,758.71,644.9,2020-12-17
26544,KB-RM-174,3416.35,2903.9,2020-12-17
26545,KB-RM-175,864.59,734.9,2020-12-17
26546,KB-RM-176,1799.88,1529.9,2020-12-17
26547,KB-RM-195,1003.41,852.9,2020-12-17
26548,KB-RM-188,870.47,739.9,2020-12-17
26549,KB-RM-711,927.53,788.4,2020-12-17
26550,KB-RM-205,1470.47,1249.9,2020-12-17
26551,KB-RM-203,1411.65,1199.9,2020-12-17
26552,KB-RM-201,1529.29,1299.9,2020-12-17
26553,KB-RM-197,799.88,679.9,2020-12-17
26554,KB-RM-184,1176.35,999.9,2020-12-17
26555,KB-RM-183,1999.88,1699.9,2020-12-17
26556,KB-RM-202,799.88,679.9,2020-12-17
26557,KB-RM-191,1058.71,899.9,2020-12-17
26558,KB-RM-189,1470.47,1249.9,2020-12-17
26559,KB-RM-194,905.76,769.9,2020-12-17
26560,KB-RM-190,1294.0,1099.9,2020-12-17
26561,KB-RM-199,988.12,839.9,2020-12-17
26562,KB-RM-196,699.88,594.9,2020-12-17
26563,KB-RM-186,929.29,789.9,2020-12-17
26564,KB-RM-187,1135.18,964.9,2020-12-17
26565,KB-RM-208,635.18,539.9,2020-12-17
26566,KB-RM-212,358.71,304.9,2020-12-17
26567,KB-RM-215,299.88,254.9,2020-12-17
26568,KB-RM-214,341.06,289.9,2020-12-17
26569,KB-RM-216,388.12,329.9,2020-12-17
26570,KB-RM-222,423.41,359.9,2020-12-17
26571,KB-RM-213,494.0,419.9,2020-12-17
26572,KB-RM-220,611.65,519.9,2020-12-17
26573,KB-RM-219,623.41,529.9,2020-12-17
26574,KB-RM-221,705.76,599.9,2020-12-17
26575,KB-RM-217,411.65,349.9,2020-12-17
26576,KB-RM-218,376.35,319.9,2020-12-17
26577,KB-RM-225,317.53,269.9,2020-12-17
26578,KB-RM-226,341.06,289.9,2020-12-17
26579,KB-RM-223,646.94,549.9,2020-12-17
26580,KB-RM-210,598.71,508.9,2020-12-17
26581,KB-RM-211,611.65,519.9,2020-12-17
26582,KB-RM-227,588.12,499.9,2020-12-17
26583,KB-RM-230,188.12,159.9,2020-12-17
26584,KB-RM-229,376.35,319.9,2020-12-17
26585,KB-RM-231,292.82,248.9,2020-12-17
26586,KB-RM-228,588.12,499.9,2020-12-17
26587,KB-RM-293,1588.12,1349.9,2020-12-17
26588,KB-RM-242,258.71,219.9,2020-12-17
26589,KB-RM-294,846.94,719.9,2020-12-17
26590,KB-RM-273,1925.76,1636.9,2020-12-17
26591,KB-RM-275,746.94,634.9,2020-12-17
26592,KB-RM-664,2646.94,2249.9,2020-12-17
26593,KB-RM-281,494.0,419.9,2020-12-17
26594,KB-RM-280,752.82,639.9,2020-12-17
26595,KB-RM-284,1882.24,1599.9,2020-12-17
26596,KB-RM-272,211.65,179.9,2020-12-17
26597,KB-RM-337,1764.59,1499.9,2020-12-17
26598,KB-RM-318,999.88,849.9,2020-12-17
26599,KB-RM-277,423.41,359.9,2020-12-17
26600,KB-RM-235,341.06,289.9,2020-12-17
26601,KB-RM-330,735.18,624.9,2020-12-17
26602,KB-RM-292,2082.24,1769.9,2020-12-17
26603,KB-RM-332,743.41,631.9,2020-12-17
26604,KB-RM-250,282.24,239.9,2020-12-17
26605,KB-RM-251,788.12,669.9,2020-12-17
26606,KB-RM-255,882.24,749.9,2020-12-17
26607,KB-RM-324,941.06,799.9,2020-12-17
26608,KB-RM-656,3044.59,2587.9,2020-12-17
26609,KB-RM-259,2941.06,2499.9,2020-12-17
26610,KB-RM-327,2352.82,1999.9,2020-12-17
26611,KB-RM-262,388.12,329.9,2020-12-17
26612,KB-RM-270,2176.35,1849.9,2020-12-17
26613,KB-RM-713,870.47,739.9,2020-12-17
26614,KB-RM-666,1701.06,1445.9,2020-12-17
26615,KB-RM-305,964.59,819.9,2020-12-17
26616,KB-RM-302,222.24,188.9,2020-12-17
26617,KB-RM-323,3499.88,2974.9,2020-12-17
26618,KB-RM-264,964.59,819.9,2020-12-17
26619,KB-RM-252,211.65,179.9,2020-12-17
26620,KB-RM-307,1294.0,1099.9,2020-12-17
26621,KB-RM-256,409.29,347.9,2020-12-17
26622,KB-RM-309,445.76,378.9,2020-12-17
26623,KB-RM-271,1579.88,1342.9,2020-12-17
26624,KB-RM-289,235.18,199.9,2020-12-17
26625,KB-RM-313,1646.94,1399.9,2020-12-17
26626,KB-RM-714,470.47,399.9,2020-12-17
26627,KB-RM-341,1925.76,1636.9,2020-12-17
26628,KB-RM-269,646.94,549.9,2020-12-17
26629,KB-RM-276,482.24,409.9,2020-12-17
26630,KB-RM-319,1764.59,1499.9,2020-12-17
26631,KB-RM-244,341.06,289.9,2020-12-17
26632,KB-RM-247,1470.47,1249.9,2020-12-17
26633,KB-RM-311,1023.41,869.9,2020-12-17
26634,KB-RM-297,205.76,174.9,2020-12-17
26635,KB-RM-665,470.47,399.9,2020-12-17
26636,KB-RM-308,705.76,599.9,2020-12-17
26637,KB-RM-233,476.35,404.9,2020-12-17
26638,KB-RM-283,1323.41,1124.9,2020-12-17
26639,KB-RM-315,3592.82,3053.9,2020-12-17
26640,KB-RM-299,411.65,349.9,2020-12-17
26641,KB-RM-286,1564.59,1329.9,2020-12-17
26642,KB-RM-234,1852.82,1574.9,2020-12-17
26643,KB-RM-304,405.76,344.9,2020-12-17
26644,KB-RM-329,517.53,439.9,2020-12-17
26645,KB-RM-232,1705.76,1449.9,2020-12-17
26646,KB-RM-782,199.88,169.9,2020-12-17
26647,KB-RM-331,435.18,369.9,2020-12-17
26648,KB-RM-677,717.53,609.9,2020-12-17
26649,KB-RM-296,576.35,489.9,2020-12-17
26650,KB-RM-334,870.47,739.9,2020-12-17
26651,KB-RM-291,205.76,174.9,2020-12-17
26652,KB-RM-249,534.0,453.9,2020-12-17
26653,KB-RM-339,2894.0,2459.9,2020-12-17
26654,KB-RM-254,470.47,399.9,2020-12-17
26655,KB-RM-274,219.88,186.9,2020-12-17
26656,KB-RM-344,1370.47,1164.9,2020-12-17
26657,KB-RM-303,823.41,699.9,2020-12-17
26658,KB-RM-258,566.94,481.9,2020-12-17
26659,KB-RM-278,746.94,634.9,2020-12-17
26660,KB-RM-279,2848.12,2420.9,2020-12-17
26661,KB-RM-336,2004.59,1703.9,2020-12-17
26662,KB-RM-326,241.06,204.9,2020-12-17
26663,KB-RM-316,839.88,713.9,2020-12-17
26664,KB-RM-266,941.06,799.9,2020-12-17
26665,KB-RM-312,711.65,604.9,2020-12-17
26666,KB-RM-328,411.65,349.9,2020-12-17
26667,KB-RM-290,818.71,695.9,2020-12-17
26668,KB-RM-268,3926.94,3337.9,2020-12-17
26669,KB-RM-317,2764.59,2349.9,2020-12-17
26670,KB-RM-661,564.59,479.9,2020-12-17
26671,KB-RM-240,1058.71,899.9,2020-12-17
26672,KB-RM-238,352.82,299.9,2020-12-17
26673,KB-RM-263,882.24,749.9,2020-12-17
26674,KB-RM-260,376.35,319.9,2020-12-17
26675,KB-RM-267,917.53,779.9,2020-12-17
26676,KB-RM-310,241.06,204.9,2020-12-17
26677,KB-RM-243,3882.24,3299.9,2020-12-17
26678,KB-RM-241,804.59,683.9,2020-12-17
26679,KB-RM-670,423.41,359.9,2020-12-17
26680,KB-RM-246,1478.71,1256.9,2020-12-17
26681,KB-RM-325,1176.35,999.9,2020-12-17
26682,KB-RM-248,1411.65,1199.9,2020-12-17
26683,KB-RM-321,204.59,173.9,2020-12-17
26684,KB-RM-750,823.41,699.9,2020-12-17
26685,KB-RM-282,1046.94,889.9,2020-12-17
26686,KB-RM-265,435.18,369.9,2020-12-17
26687,KB-RM-285,911.65,774.9,2020-12-17
26688,KB-RM-301,435.18,369.9,2020-12-17
26689,KB-RM-257,3079.88,2617.9,2020-12-17
26690,KB-RM-667,941.06,799.9,2020-12-17
26691,KB-RM-306,1470.47,1249.9,2020-12-17
26692,KB-RM-245,341.06,289.9,2020-12-17
26693,KB-RM-333,388.12,329.9,2020-12-17
26694,KB-RM-253,999.88,849.9,2020-12-17
26695,KB-RM-239,258.71,219.9,2020-12-17
26696,KB-RM-342,399.88,339.9,2020-12-17
26697,KB-RM-338,1529.29,1299.9,2020-12-17
26698,KB-RM-295,1999.88,1699.9,2020-12-17
26699,KB-RM-320,1664.59,1414.9,2020-12-17
26700,KB-RM-345,443.41,376.9,2020-12-17
26701,KB-RM-354,179.88,152.9,2020-12-17
26702,KB-RM-355,376.35,319.9,2020-12-17
26703,KB-RM-356,188.12,159.9,2020-12-17
26704,KB-RM-368,446.94,379.9,2020-12-17
26705,KB-RM-360,423.41,359.9,2020-12-17
26706,KB-RM-364,617.53,524.9,2020-12-17
26707,KB-RM-350,405.76,344.9,2020-12-17
26708,KB-RM-352,114.0,96.9,2020-12-17
26709,KB-RM-358,694.0,589.9,2020-12-17
26710,KB-RM-359,411.65,349.9,2020-12-17
26711,KB-RM-362,352.82,299.9,2020-12-17
26712,KB-RM-366,218.71,185.9,2020-12-17
26713,KB-RM-365,223.41,189.9,2020-12-17
26714,KB-RM-351,399.88,339.9,2020-12-17
26715,KB-RM-367,399.88,339.9,2020-12-17
26716,KB-RM-369,235.18,199.9,2020-12-17
26717,KB-RM-357,123.41,104.9,2020-12-17
26718,KB-RM-353,217.53,184.9,2020-12-17
26719,KB-RM-361,376.35,319.9,2020-12-17
26720,KB-RM-363,411.65,349.9,2020-12-17
26721,KB-RM-347,122.24,103.9,2020-12-17
26722,KB-RM-349,517.53,439.9,2020-12-17
26723,KB-RM-346,211.65,179.9,2020-12-17
26724,KB-RM-371,170.47,144.9,2020-12-17
26725,KB-RM-684,1294.0,1099.9,2020-12-17
26726,KB-RM-374,294.0,249.9,2020-12-17
26727,KB-RM-375,1058.71,899.9,2020-12-17
26728,KB-RM-370,546.94,464.9,2020-12-17
26729,KB-RM-779,165.9,165.9,2020-12-17
26730,KB-RM-761,142.9,142.9,2020-12-17
26731,KB-RM-723,142.9,142.9,2020-12-17
26732,KB-RM-760,279.9,279.9,2020-12-17
26733,KB-RM-762,279.9,279.9,2020-12-17
26734,KB-RM-721,154.9,154.9,2020-12-17
26735,KB-RM-763,481.9,481.9,2020-12-17
26736,KB-RM-764,165.9,165.9,2020-12-17
26737,KB-RM-766,142.9,142.9,2020-12-17
26738,KB-RM-768,137.5,137.5,2020-12-17
26739,KB-RM-765,154.9,154.9,2020-12-17
26740,KB-RM-767,279.9,279.9,2020-12-17
26741,KB-RM-769,154.9,154.9,2020-12-17
26742,KB-RM-770,279.9,279.9,2020-12-17
26743,KB-RM-771,414.9,414.9,2020-12-17
26744,KB-RM-722,142.9,142.9,2020-12-17
26745,KB-RM-718,279.9,279.9,2020-12-17
26746,KB-RM-773,68.9,68.9,2020-12-17
26747,KB-RM-754,279.9,279.9,2020-12-17
26748,KB-RM-755,414.9,414.9,2020-12-17
26749,KB-RM-756,504.9,504.9,2020-12-17
26750,KB-RM-776,292.9,292.9,2020-12-17
26751,KB-RM-757,303.9,303.9,2020-12-17
26752,KB-RM-780,279.9,279.9,2020-12-17
26753,KB-RM-720,142.9,142.9,2020-12-17
26754,KB-RM-777,68.9,68.9,2020-12-17
26755,KB-RM-717,481.9,481.9,2020-12-17
26756,KB-RM-719,154.9,154.9,2020-12-17
26757,KB-RM-758,154.9,154.9,2020-12-17
26758,KB-RM-759,292.9,292.9,2020-12-17
26759,KB-RM-809,338.71,287.9,2020-12-17
26760,KB-RM-806,326.94,277.9,2020-12-17
26761,KB-RM-807,181.06,153.9,2020-12-17
26762,KB-RM-808,786.94,668.9,2020-12-17
26763,KB-RM-810,636.35,540.9,2020-12-17
26764,KB-RM-811,636.35,540.9,2020-12-17
26765,KB-RM-817,338.78,304.9,2020-12-17
26766,KB-RM-812,816.35,693.9,2020-12-17
26767,KB-RM-813,611.65,519.9,2020-12-17
26768,KB-RM-814,314.0,266.9,2020-12-17
26769,KB-RM-816,179.88,152.9,2020-12-17
26770,KB-RM-815,786.94,668.9,2020-12-17
26771,KB-RM-818,618.71,525.9,2020-12-17
26772,KB-RM-819,314.0,266.9,2020-12-17
26773,KB-RM-820,610.47,518.9,2020-12-17
26774,KB-RM-821,345.76,293.9,2020-12-17
26775,KB-RM-822,618.71,525.9,2020-12-17
26776,KB-RM-823,601.06,510.9,2020-12-17
26777,KB-RM-824,350.47,297.9,2020-12-17
26778,KB-RM-402,235.18,199.9,2020-12-17
26779,KB-RM-403,317.53,269.9,2020-12-17
26780,KB-RM-385,445.76,378.9,2020-12-17
26781,KB-RM-389,458.71,389.9,2020-12-17
26782,KB-RM-390,670.47,569.9,2020-12-17
26783,KB-RM-398,611.65,519.9,2020-12-17
26784,KB-RM-399,346.94,294.9,2020-12-17
26785,KB-RM-724,470.47,399.9,2020-12-17
26786,KB-RM-400,205.76,174.9,2020-12-17
26787,KB-RM-381,341.06,289.9,2020-12-17
26788,KB-RM-387,658.71,559.9,2020-12-17
26789,KB-RM-386,1176.35,999.9,2020-12-17
26790,KB-RM-405,329.29,279.9,2020-12-17
26791,KB-RM-404,341.06,289.9,2020-12-17
26792,KB-RM-406,235.18,199.9,2020-12-17
26793,KB-RM-393,383.41,325.9,2020-12-17
26794,KB-RM-384,741.06,629.9,2020-12-17
26795,KB-RM-388,223.41,189.9,2020-12-17
26796,KB-RM-395,588.12,499.9,2020-12-17
26797,KB-RM-397,1411.65,1199.9,2020-12-17
26798,KB-RM-376,774.0,657.9,2020-12-17
26799,KB-RM-392,1479.88,1257.9,2020-12-17
26800,KB-RM-394,1062.24,902.9,2020-12-17
26801,KB-RM-378,588.12,499.9,2020-12-17
26802,KB-RM-735,381.06,323.9,2020-12-17
26803,KB-RM-736,309.29,262.9,2020-12-17
26804,KB-RM-728,324.59,275.9,2020-12-17
26805,KB-RM-725,616.35,523.9,2020-12-17
26806,KB-RM-727,311.65,264.9,2020-12-17
26807,KB-RM-726,654.0,555.9,2020-12-17
26808,KB-RM-729,541.95,460.66,2020-12-17
26809,KB-RM-732,291.59,247.85,2020-12-17
26810,KB-RM-731,291.59,247.85,2020-12-17
26811,KB-RM-733,806.94,685.9,2020-12-17
26812,KB-RM-795,194.0,164.9,2020-12-17
26813,KB-RM-424,312.83,265.91,2020-12-17
26814,KB-RM-420,164.59,139.9,2020-12-17
26815,KB-RM-421,323.41,274.9,2020-12-17
